age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
18,M,217,En Couple,4,true,8310 PW 11
37,M,503,En Couple,0,false,3475 EJ 94
43,M,1301,En Couple,1,false,856 JL 38
27,F,491,En Couple,0,false,676 XB 73
65,M,778,Célibataire,0,false,4648 OI 43
78,M,1193,Célibataire,0,false,1202 GS 94
23,M,487,En Couple,3,false,9733 FZ 24
58,Masculin,174,Célibataire,0,false,9649 NQ 93
71,F,1330,En Couple,3,true,1733 MZ 32
39,M,512,En Couple,2,false,478 PY 75
30,M,425,En Couple,2,false,6009 ET 41
41,F,599,En Couple,1,false,3117 AB 18
53,M,1297,Célibataire,0,false,2302 IA 14
32,F,1140,Célibataire,0,false,64 TO 31
40,F,177,En Couple,3,false,4121 BR 84
73,M,461,Célibataire,0,false,9040 IU 10
21,M,1258,En Couple,4,false,9032 OW 85
56,M,504,Célibataire,0,false,4915 LT 90
53,F,555,En Couple,3,false,9989 DA 48
53,M,524,Seule,3,false,3686 OL 40
56,F,430,En Couple,1,false,3635 FJ 42
26,F,465,Célibataire,0,false,8995 OT 42
27,F,580,En Couple,3,false,4161 IV 57
24,M,932,En Couple,2,false,1722 RV 49
21,M,465,En Couple,2,false,7604 ND 53
64,M,502,En Couple,3,false,8280 CG 64
25,F,798,En Couple,2,false,4414 OD 68
25,M,575,En Couple,2,false,9092 BE 62
29,M,200,En Couple,2,false,9643 MX 40
55,M,756,En Couple,4,false,7855 TQ 77
32,M,1289,En Couple,3,false,2512 LZ 26
25,F,885,En Couple,0,false,1313 PH 45
19,F,168,En Couple,0,false,2589 WE 27
22,M,230,Célibataire,0,false,7009 QU 87
36,M,553,En Couple,2,false,3769 KM 88
53,M,505,Célibataire,0,false,9755 JU 70
26,M,440,Célibataire,0,false,2218 VW 26
56,F,177,En Couple,3,false,7384 XY 40
45,F,1135,Célibataire,0,false,7820 EA 82
43,M,428,En Couple,0,false,8492 XT 96
69,M,1133,En Couple,0,false,2566 DD 84
40,M,499,Seule,1,false,4129 NP 84
44,M,224,Seule,1,false,6363 LI 54
22,M,439,En Couple,0,false,8830 FT 33
76,M,499,En Couple,1,false,5508 UG 64
49,M,433,Célibataire,0,false,9043 JG 91
38,M,245,En Couple,3,false,1864 BU 19
19,M,491,En Couple,2,false,8732 MP 12
37,M,183,En Couple,0,true,3045 UA 73
21,F,215,En Couple,2,false,8220 FQ 17
62,F,233,Célibataire,0,false,5766 RA 90
18,M,588,En Couple,3,false,5009 KW 68
33,F,426,Célibataire,0,false,9757 OD 21
71,F,522,Célibataire,0,false,2260 XZ 44
39,M,422,En Couple,4,true,1751 KU 40
48,F,461,En Couple,2,false,151 AE 78
33,M,478,En Couple,3,false,1453 SB 69
47,M,500,Seule,1,false,8934 SC 91
21,Homme,405,Célibataire,0,false,8335 RI 47
28,M,535,En Couple,2,false,793 SU 87
42,M,569,En Couple,1,false,1896 JY 87
54,M,1328,En Couple,0,false,5374 KK 40
21,M,1192,Célibataire,0,false,6271 AC 17
52,M,576,En Couple,2,false,7728 GH 24
25,M,572,En Couple,4,true,5329 BF 25
18,M,517,En Couple,2,false,645 MM 48
54,M,924,En Couple,2,false,4858 ZB 65
79,M,469,En Couple,0,false,5481 IS 90
75,M,425,Célibataire,0,false,6859 DC 58
32,M,517,En Couple,1,false,8453 TK 65
18,M,520,En Couple,0,false,4706 ZR 48
75,M,532,En Couple,4,false,2220 NH 71
37,M,408,En Couple,2,false,2023 BM 78
21,M,407,En Couple,3,false,2650 JD 24
57,M,539,En Couple,2,true,5450 RP 26
37,F,763,Célibataire,0,false,9045 VU 13
58,M,590,Célibataire,0,false,9288 YD 48
39,M,428,Seule,3,false,6286 GJ 18
52,M,1173,En Couple,1,false,2389 LT 44
80,F,175,En Couple,3,false,3694 HX 36
29,Femme,1290,Célibataire,0,false,1585 PZ 98
80,M,504,En Couple,0,false,347 DM 86
37,M,224,Célibataire,0,false,7765 BG 96
22,M,536,En Couple,0,false,1666 WF 39
82,M,221,En Couple,3,false,5845 HW 20
64,M,520,En Couple,4,false,1356 AO 21
45,M,194,En Couple,4,false,4253 NE 94
24,M,1290,Célibataire,0,false,4219 TY 94
18,F,563,En Couple,1,false,3061 LU 64
40,F,226,En Couple,3,false,1883 AO 91
30,M,881,En Couple,1,false,4798 UN 69
21,M,462,Célibataire,0,false,2387 WP 63
50,F,559,En Couple,3,true,1684 MD 12
57,N/D,1267,Seule,2,false,6051 ST 33
21,F,769,En Couple,0,false,8764 LJ 89
70,F,416,En Couple,1,false,5174 GJ 56
38,M,476,Célibataire,0,false,7493 FS 38
59,M,467,En Couple,0,false,8607 FU 73
41,M,499,En Couple,1,true,8712 CC 14
54,M,1106,En Couple,1,false,5069 FL 52
57,F,510,En Couple,0,false,9290 TB 48
29,F,561,En Couple,1,false,1336 HS 61
29,M,462,Célibataire,0,false,9735 BG 51
66,M,1084, ,1,true,6547 EX 87
24,F,511,En Couple,1,true,2566 ER 16
47,M,562,En Couple,1,false,1946 WJ 79
55,F,1356,En Couple,0,false,5209 JW 49
74,M,205,En Couple,1,false,883 KR 74
82,M,509,En Couple,0,false,1483 XU 93
33,M,470,Célibataire,0,false,4527 ZW 11
65,M,452,Célibataire,0,false,6881 NA 10
29,M,569,En Couple,4,false,8023 KB 38
35,F,220,En Couple,2,false,8556 EY 64
27,M,459,Célibataire,0,false,4896 XQ 52
66,M,1387,En Couple,2,true,1075 MH 49
64,F,403,En Couple,2,false,6345 BY 83
43,M,210,Célibataire,0,false,1371 IX 41
38,F,247,En Couple,0,false,5418 QD 71
26,F,539,Célibataire,0,false,2368 YV 13
44,M,468,En Couple,0,false,1109 FY 43
29,M,200,Célibataire,0,false,4027 JS 62
34,M,182,En Couple,1,false,3590 JS 23
44,M,478,En Couple,3,true,6059 HT 64
61,M,470,En Couple,4,false,2228 NR 15
67,F,885,En Couple,4,false,6350 OM 24
31,F,562,En Couple,1,false,8815 IJ 84
60,M,933,En Couple,0,true,5975 XF 59
34,M,415,Célibataire,0,false,482 OD 34
52,M,1312,En Couple,3,false,134 TJ 21
33,M,580,Célibataire,0,false,2656 JV 16
45,F,166,Célibataire,0,false,4278 CC 52
59,M,167,Célibataire,?,false,2728 PN 29
21,M,1269,En Couple,1,true,3767 OD 85
37,M,774,En Couple,4,false,2578 YH 32
41,F,542,Célibataire,0,false,8266 ZM 49
50,M,1278,En Couple,0,false,3537 XK 77
55,F,156,En Couple,2,false,3731 ZY 78
84,M,714,En Couple,3,true,1472 DL 45
55,M,547,En Couple,3,true,8870 SE 71
51,F,202,Célibataire,0,false,4567 HF 97
28,M,572,En Couple,3,true,6860 IQ 33
28,M,484,En Couple,3,false,5846 GI 71
42,M,227,En Couple,0,false,2252 SV 86
58,M,1181,Célibataire,0,false,2806 KO 98
55,M,451,En Couple,0,false,8261 XC 67
45,Femme,401,Célibataire,0,false,3277 YV 91
56,M,1346,Célibataire,0,false,912 LF 84
25,M,476,Célibataire,0,false,823 IO 57
55,F,484,En Couple,4,false,592 UF 65
23,F,980,En Couple,1,false,6303 MF 92
24,M,426,En Couple,2,false,7650 HK 84
58,F,499,En Couple,1,true,9286 FR 74
38,F,950,En Couple,2,true,7919 VV 24
39,M,531,Célibataire,0,false,9880 LJ 76
64,F,162,En Couple,2,false,6983 HK 81
26,M,508,Célibataire,0,false,7516 XR 70
53,F,1274,Célibataire,0,false,6006 DQ 41
53,F,403,En Couple,4,true,9506 JF 85
55,F,853,Célibataire,0,false,7281 VA 32
44,F,522,En Couple,4,false,4164 VC 51
30,M,548,En Couple,4,false,3255 YJ 33
43,M,1065,Célibataire,0,false,8167 HC 19
44,M,849,En Couple,0,false,49 RL 58
28,M,1144,En Couple,1,false,3033 FH 96
71,M,511,En Couple,4,false,6116 DH 12
55,M,238,Célibataire,0,false,6306 ET 22
42,M,181,En Couple,0,false,4171 IP 17
84,M,553,Célibataire,0,false,9573 OJ 11
57,M,1228,En Couple,0,false,4623 IT 72
78,F,930,Célibataire,0,false,2205 NX 39
78,M,401,En Couple,4,false,5345 DB 11
72,M,179,En Couple,2,false,8562 UT 96
39,M,536,En Couple,2,false,3260 IG 62
25,M,1204,En Couple,1,false,8692 SM 55
51,M,439,En Couple,2,false,7285 MP 52
19,M,464,En Couple,3,false,444 GF 58
47,F,506,En Couple,0,false,5196 YS 84
22,M,495,Célibataire,0,false,7263 LY 65
24,M,534,Célibataire,0,false,2410 DY 90
43,Féminin,498,En Couple,2,false,5820 ZU 43
66,M,517,Célibataire,0,false,4227 LV 78
32,M,155,En Couple,4,false,5611 IE 15
32,M,204,En Couple,2,false,4179 OO 64
23,F,487,Célibataire,0,false,5517 YN 45
23,M,1384,En Couple,1,true,1826 YG 71
63,F,1199,En Couple,4,true,256 NT 68
59,M,959,En Couple,2,true,2946 ON 39
61,F,582,Célibataire,0,false,8618 RX 55
40,M,417,En Couple,1,false,6845 OU 10
44,M,486,En Couple,1,false,4379 SE 72
26,M,800,Célibataire,0,false,8761 IZ 24
54,M,882,En Couple,1,true,9325 LQ 11
76,M,551,Seule,1,false,9238 OJ 85
42,M,418,Seule,1,false,8453 IN 17
71,M,510,En Couple,0,false,2923 WU 60
46,F,569,Seule,2,false,8897 AU 69
49,F,486,En Couple,4,true,5278 RO 78
23,F,228,Célibataire,0,false,2201 OQ 40
63,M,175,Marié(e),0,false,5979 YC 59
36,M,512,En Couple,4,false,9679 GT 19
40,F,167,En Couple,0,false,7353 QT 37
23,M,426,Célibataire,0,false,1905 DG 65
41,F,205,En Couple,3,false,9835 VM 50
44,F,420,En Couple,4,false,1188 JY 78
79,M,446,Célibataire,0,false,4090 RD 91
40,M,219,En Couple,2,false,6792 DP 75
72,M,213,En Couple,2,false,4189 SM 35
45,M,549,En Couple,0,false,6264 WR 47
23,F,569,En Couple,2,false,3842 GH 72
32,M,485,Célibataire,0,false,8728 XA 89
29,M,436,En Couple,1,false,2180 JN 93
18,M,405,En Couple,4,false,7079 BV 54
49,M,538,Célibataire,0,false,3717 CC 50
25,M,1373,Célibataire,0,false,764 AR 70
38,M,467,Célibataire,0,false,9170 AU 78
25,F,599,En Couple,0,false,9195 JH 97
71,F,489,Célibataire,0,false,740 NV 27
26,M,524,En Couple,3,false,9519 FO 13
36,M,1167,Célibataire,0,false,2331 WO 91
56,M,201,En Couple,2,false,6095 AE 20
66,M,211,En Couple,0,false,2819 GL 87
24,F,479,Célibataire,0,false,1594 MD 18
59,F,481,En Couple,1,false,1232 TC 15
54,M,481,En Couple,1,false,1389 JO 28
70,F,406,En Couple,4,false,3459 ZQ 56
29,F,720,Célibataire,0,false,6377 TD 62
70,M,752,En Couple,0,false,6228 GF 36
72,M,577,En Couple,4,false,8591 HZ 17
65,M,1320,Célibataire,0,false,5815 JL 32
23,M,192,En Couple,1,false,1574 SF 31
18,M,979,En Couple,4,false,2074 HY 39
84,Féminin,581,En Couple,2,false,9136 NV 10
22,F,496,Célibataire,0,false,1298 XC 25
43,M,598,Célibataire,0,false,4843 GN 35
20,M,467,Célibataire,0,false,915 FW 66
81,M,198,Célibataire,0,false,9532 FT 87
36,F,190,Célibataire,0,false,4471 TU 22
40,M,244,En Couple,0,true,1587 KW 70
55,M,182,Seule,3,false,6627 IK 51
29,M,815,En Couple,4,false,8251 YP 31
50,F,502,En Couple,1,false,4807 XC 57
79,F,503,Seule,2,false,7608 NX 62
40,M,244,En Couple,4,true,8092 UP 41
28,M,863,En Couple,1,false,6040 GJ 96
19,F,1339,En Couple,0,false,1013 NR 33
22,M,455,Célibataire,0,false,2165 NG 41
54,F,522,En Couple,1,false,7360 HO 23
33,M,512,Célibataire,0,false,9359 NN 43
57,M,229,Célibataire,0,false,1812 LU 65
40,M,1303,En Couple,2,false,7492 UX 30
78,M,1049,En Couple,0,true,3619 SM 52
22,M,537,En Couple,1,false,5962 RY 13
41,M,488,En Couple,3,false,8135 CV 19
24,F,1340,En Couple,0,true,7425 UW 34
40,F,545,En Couple,0,false,8149 AI 17
78,F,155,Célibataire,0,false,3362 TR 81
19,M,1103,En Couple,1,false,5967 IU 10
21,M,1351,En Couple,1,true,8676 YK 29
26,M,1282,En Couple,0,false,9387 QH 55
75,M,174,En Couple,1,false,1012 PW 33
39,M,165,En Couple,2,false,4991 WE 18
22,M,929,Célibataire,0,false,3578 NN 73
39,F,444,Célibataire,0,false,487 QG 71
50,M,790,En Couple,4,true,504 QY 86
19,M,541,Célibataire,0,false,1130 US 43
62,F,484,En Couple,0,false,3419 WJ 50
26,M,756,En Couple,0,false,3034 SA 73
37,F,954,En Couple,2,true,8234 VD 11
27,F,1368,En Couple,4,true,82 RM 84
28,M,511,En Couple,0,true,4788 LU 36
78,M,561,En Couple,1,false,3032 TY 73
19,M,1279,En Couple,0,false,8660 TO 30
38,F,558,En Couple,3,false,9082 XE 32
18,M,234,En Couple,0,false,8926 SL 35
27,M,566,En Couple,1,false,2722 OX 31
25,M,790,En Couple,3,false,8752 BE 29
63,F,458,En Couple,0,false,1076 VB 96
24,M,456,En Couple,0,false,1972 XQ 17
20,F,531,Célibataire,0,false,8908 PI 83
52,M,438,En Couple,2,false,9962 NA 78
51,M,195,En Couple,1,true,8739 BG 25
41,M,400,En Couple,0,true,7936 AC 44
57,M,543,En Couple,1,false,4233 IK 68
37,F,1223,En Couple,1,false,3068 YS 70
21,F,161,Célibataire,0,false,569 IF 41
40,M,481,En Couple,2,true,6925 BC 85
21,M,1278,Célibataire,0,false,1753 XZ 82
23,F,576,En Couple,2,false,9215 AA 35
26,F,483,En Couple,1,false,3033 PQ 69
20,M,459,En Couple,4,false,2037 DR 78
29,Femme,1055,En Couple,0,false,3249 OS 13
39,M,1228,En Couple,4,true,6351 TN 46
59,M,425,En Couple,2,false,9733 VM 67
26,M,449,En Couple,3,true,1284 WH 14
27,M,156,Célibataire,0,false,5042 VC 57
20,M,1372,Célibataire,0,false,646 KV 49
31,F,436,En Couple,2,false,7424 FU 53
82,M,487,Célibataire,0,false,1538 NV 15
41,M,208,Célibataire,0,false,2655 BU 33
27,M,726,En Couple,2,false,5695 QJ 27
73,M,474,En Couple, ,true,6956 ZK 62
61,M,1061,Célibataire,0,false,9052 RQ 10
37,F,402,En Couple,2,false,4635 NL 14
50,M,988,En Couple,2,false,5636 QP 90
46,M,830,En Couple,0,false,3371 ZK 91
19,M,782,En Couple,3,false,5355 SJ 98
51,F,989,En Couple,0,true,311 RS 45
28,M,575,En Couple,2,false,9247 AJ 25
46,Homme,211,En Couple,2,false,5313 RV 43
41,F,452,En Couple,1,false,5721 OA 80
22,M,880,En Couple,1,false,5543 HZ 66
46,F,759,En Couple,4,false,6892 ME 37
20,F,807,En Couple,1,false,8720 YM 62
71,M,482,En Couple,0,true,5570 YL 93
44,F,1206,En Couple,2,false,8445 WL 46
38,F,551,En Couple,4,false,5412 VQ 57
84,F,179,Célibataire,0,false,1386 XZ 35
47, ,150,Célibataire,0,false,7312 UZ 59
33,F,520,En Couple,4,false,156 DB 37
53,M,719,Célibataire,0,false,1842 AH 75
25,F,598,Célibataire,0,false,8706 IE 59
34,F,469,En Couple,3,false,2957 VN 25
31,M,462,En Couple,2,false,4341 XJ 85
18,M,182,En Couple,1,false,5825 AV 86
71,M,441,En Couple,1,false,1961 NN 78
25,F,1075,En Couple,1,false,6948 WU 39
44,F,428,Célibataire,0,false,4204 KT 10
83,F,587,En Couple,0,false,5995 AD 15
20,M,416,En Couple,0,false,7396 HG 92
41,M,161,Célibataire,0,false,3520 GI 77
64,M,202,Célibataire,0,false,9811 SK 82
33,F,245,En Couple,2,false,7450 GM 16
68,M,739,En Couple,1,false,324 DC 14
39,F,1392,Célibataire,0,false,1354 IV 29
79,M,407,En Couple,3,false,7020 PK 45
31,M,817,Célibataire,0,false,5642 SV 75
21,M,1165,En Couple,2,false,6107 IH 38
20,M,434,En Couple,2,false,5998 BZ 57
49,M,523,En Couple,3,false,9387 WB 88
56,F,413,Célibataire,0,false,3860 KA 73
55,F,1120,En Couple,2,false,9485 EM 83
35,F,203,En Couple,2,false,2997 ZX 89
72,M,532,En Couple,0,false,4000 ME 79
23,M,855,Célibataire,0,false,5939 WE 33
48,M,482,Célibataire,0,false,7788 JL 27
24,F,190,En Couple,4,false,6747 ON 32
46,M,532,Célibataire,0,false,2704 PC 78
48,M,449,Célibataire,0,false,9410 TP 16
23,F,545,En Couple,1,false,7705 VW 66
48,M,430,En Couple,2,false,3226 SO 47
38,M,166,En Couple,2,false,7949 TX 71
53,M,1355,En Couple,4,false,7387 WL 59
38,M,419,Célibataire,0,false,6489 AP 49
58,M,585,Célibataire,0,false,7468 MB 91
21,M,223,En Couple,0,false,1016 FE 37
58,F,598,En Couple,1,false,7881 XK 51
50,M,217,En Couple,2,false,9197 LU 93
39,M,489,En Couple,2,false,2684 DR 72
26,F,1263,Seule,2,false,868 SJ 71
51,Femme,562,Célibataire,0,false,6870 QP 29
77,M,183,Célibataire,0,false,3751 IW 10
54,M,531,En Couple,1,true,4772 QL 43
44,M,579,Célibataire,0,false,5189 VX 21
40,F,1232,Célibataire,0,false,3196 IN 42
47,F,998,En Couple,4,false,763 MX 92
24,M,201,En Couple,2,false,959 BG 23
32,M,555,Célibataire,0,false,6268 HC 89
53,M,1202,En Couple,3,false,6022 ZK 16
67,M,946,En Couple,1,false,6426 VU 10
82,M,186,En Couple,2,false,8951 KB 11
26,M,191,En Couple,0,true,8781 XD 17
24,M,1151,En Couple,1,false,2848 HD 41
51,M,566,Célibataire,0,false,3496 OF 15
22,M,595,Célibataire,0,false,2696 XV 37
44,M,211,En Couple,4,true,7576 PI 85
44,M,218,Seule,1,false,6178 XW 72
65,M,432,Célibataire,0,false,4118 RY 12
52,M,425,En Couple,0,false,7418 JQ 85
21,M,470,En Couple,3,false,5298 NS 48
46,M,1213,Célibataire,0,false,5975 WZ 72
22,M,232,Marié(e),0,false,6887 ZL 79
28,F, ,Célibataire,0,false,3754 YB 70
73,M,223,Célibataire,0,false,7884 UF 23
57,M,494,Célibataire,0,false,3211 ES 19
41,F,533,En Couple,0,false,6303 WB 24
57,M,470,En Couple,0,false,4512 WP 93
74,M,153,En Couple,4,false,3241 NY 80
29,M,887,En Couple,0,false,4280 JS 39
51,M,1195,Célibataire,0,false,1646 OX 36
74,M,443,En Couple,0,false,7481 AA 52
37,M,840,Célibataire,0,false,3915 QT 53
18,M,1229,En Couple,1,true,7207 XJ 65
21,F,465,En Couple,4,false,7176 PD 91
71,F,760,En Couple,1,true,4222 CB 83
29,M,243,Célibataire,0,false,8982 HH 13
20,F,930,En Couple,1,false,9348 UB 84
66,M,1032,Célibataire,0,false,6688 PN 22
69,M,232,Célibataire,0,false,1034 VC 70
78,F,554,En Couple,4,false,2395 IQ 23
51,F,446,En Couple,1,false,9322 LK 40
23,M,1039,En Couple,3,false,8423 TI 64
46,F,570,En Couple,4,false,8327 HI 75
62,F,460,Célibataire,0,false,5661 YZ 15
32,F,553,En Couple,1,false,114 UV 93
27,M,425,En Couple,0,false,4832 CZ 29
51,M,572,Célibataire,0,false,9104 LJ 87
47,M,488,En Couple,1,false,3214 SU 43
23,M,239,En Couple,0,true,5222 MT 50
43,M,962,Célibataire,0,false,6062 ZK 57
39,M,432,En Couple,2,false,3808 MH 56
57,Masculin,467,En Couple,3,false,4386 PJ 60
30,M,1261,Célibataire,0,false,9427 CV 95
31,F,459,En Couple,0,false,9028 MH 58
31,M,518,Seule,2,false,400 TN 26
45,M,500,En Couple,2,true,4186 NB 82
41,M,172,En Couple,4,false,1266 ZL 47
26,F,461,En Couple,3,false,7923 DN 68
24,M,513,En Couple,4,false,9452 OW 87
45,M,487,En Couple,0,true,1449 PN 26
54,F,235,En Couple,3,false,1709 ZO 93
70,F,956,En Couple,0,false,7406 ZR 66
23,M,429,En Couple,2,false,6125 PF 40
28,M,224,En Couple,0,false,8945 JP 47
34,M,1083,En Couple,1,false,9823 FB 33
73,M,169,Célibataire,0,false,1544 AF 23
18,M,416,En Couple,3,false,5119 NB 36
47,M,891,En Couple,2,false,7029 QK 75
69,M,1034,En Couple,1,false,5123 RV 93
55,M,1327,En Couple,4,false,499 PZ 59
21,M,1206,En Couple,3,false,9324 RL 11
35,M,460,Célibataire,0,false,6312 UV 62
44,M,527,En Couple,1,false,9363 VW 53
29,F,842,En Couple,2,false,2 FU 88
77,M,1001,Célibataire,0,false,4926 SL 66
65,M,538,En Couple,0,false,732 OK 31
27,M,781,En Couple,4,true,8474 ZP 35
24,F,427,En Couple,4,false,6472 CD 49
32,F,584,En Couple,1,false,7168 UH 97
21,Féminin,227,En Couple,3,false,9411 JN 25
19,F,405,Seule,1,false,7202 FQ 76
39,M,421,Célibataire,0,false,54 UY 71
23,F,182,En Couple,3,true,7676 SI 17
77,M,702,En Couple,1,true,9552 ZD 40
43,F,420,En Couple,1,false,4517 AJ 42
34,F,438,En Couple,4,true,3103 HU 51
54,M,407,En Couple,0,false,4109 TY 21
21,F,155,En Couple,1,false,4230 JO 97
31,F,240,En Couple,4,false,9711 WD 89
38,F,415,En Couple,2,false,4422 RT 56
49,M,523,En Couple,2,false,8254 TQ 71
40,M,483,En Couple,1,false,6327 OI 75
32,M,1392,En Couple,2,false,6105 QL 20
41,M,426,En Couple,0,false,8605 UE 36
44,M,877,Célibataire,0,false,7976 DR 13
37,M,1254,Célibataire,0,false,2533 JF 22
28,M,463,En Couple,1,false,734 PG 90
79,M,969,Seule,3,false,4647 LW 52
59,M,170,Célibataire,0,false,9223 OI 47
55,F,1098,Célibataire,0,false,6019 IZ 37
68,M,587,En Couple,4,false,505 MQ 74
40,F,574,En Couple,1,false,7430 TS 36
26,M,719,En Couple,4,false,1524 JL 26
66,M,1350,En Couple,3,false,8804 ME 31
69,F,1049,Célibataire,0,false,6516 EM 87
41,F,558,En Couple,3,true,7260 PF 33
24,M,592,Seule,2,false,7851 UT 93
18,M,1134,Célibataire,0,false,729 SF 41
38,M,219,En Couple,3,true,6681 VE 88
-1,M,170,En Couple,1,false,3966 NU 44
39,M,502,En Couple,1,true,3158 TY 62
18,M,228,En Couple,3,false,9654 TE 19
75,M,522,En Couple,0,false,1540 KY 47
29,M,521,Célibataire,0,false,395 DZ 38
52,F,188,En Couple,4,false,5103 PS 30
67,M,594,En Couple,2,false,1597 SV 97
57,F,449,Célibataire,0,false,750 ZI 50
76,M,1030,En Couple,3,false,8520 UU 23
27,M,442,En Couple,2,false,6881 UT 51
41,M,550,Célibataire,0,false,2801 ZW 54
61,M,836,En Couple,1,false,3586 UD 88
35,M,426,En Couple,-1,false,6423 LK 58
52,M,517,En Couple,4,true,1942 OO 22
57,M,468,En Couple,2,false,4019 QN 59
57,M,241,En Couple,4,true,9675 RA 71
29,M,591,En Couple,4,false,1194 BZ 48
22,F,517,En Couple,3,false,4121 HE 59
42,F,509,Célibataire,0,false,263 GK 80
83,M,552,Célibataire,0,false,3475 ZR 55
67,F,1104,Célibataire,0,false,7044 DB 53
69,M,1094,Célibataire,0,false,7605 UM 73
31,M,507,En Couple,2,false,6927 KF 61
32,M,581,Célibataire,0,false,7861 QD 39
55,M,1146,En Couple,0,true,8982 UD 84
23,F,184,En Couple,4,false,195 OJ 23
19,F,538,Célibataire,0,false,7486 GK 82
24,M,174,Célibataire,0,false,2954 HW 26
41,M,783,En Couple,2,false,6037 PU 92
80,M,203,En Couple,1,true,5183 UP 66
59,F,177,En Couple,3,false,917 TL 23
24,M,1246,En Couple,3,false,4687 OM 60
36,M,1126,En Couple,0,false,6994 FH 82
26,M,1186,Célibataire,0,false,2642 JR 37
49,M,160,Célibataire,0,false,8568 SS 88
26,M,813,En Couple,1,false,6460 IB 19
28,M,464,Célibataire,0,false,1759 PN 18
69,M,585,Célibataire,0,false,6344 KR 34
32,M,867,En Couple,4,true,8681 XR 86
20,F,1052,En Couple,1,false,9405 AK 44
24,M,158,Célibataire,0,false,4912 DG 82
23,F,415,En Couple,1,false,2443 JI 81
47,F,550,Seule,1,false,1882 GC 76
56,M,173,En Couple,2,false,2780 HV 77
39,M,172,En Couple,1,false,6487 HO 80
51,M,214,En Couple,4,true,8085 LJ 23
20,F,496,En Couple,4,false,9567 IZ 31
68,M,208,En Couple,2,false,2516 DQ 71
21,M,169,Célibataire,0,false,149 RY 12
56,M,747,En Couple,2,true,8865 WA 57
84,M,?,En Couple,2,false,3688 LK 77
20,M,1147,En Couple,3,false,5183 ZB 45
47,M,406,Célibataire,0,false,9967 QG 51
18,M,469,En Couple,1,false,5785 EH 77
64,M,578,Célibataire,0,false,7514 DX 90
48,M,588,En Couple,3,false,5319 AH 21
21,F,791,Célibataire,0,false,7190 TZ 10
80,F,174,En Couple,1,false,4488 UC 14
62,M,502,En Couple,3,false,3894 XE 30
54,M,809,Célibataire,0,false,5095 FT 29
39,M,424,En Couple,1,false,7116 YV 63
25,M,596,En Couple,2,false,3705 LQ 19
52,M,456,Seule,1,false,5824 SX 52
33,M,977,En Couple,1,true,9723 FA 74
21,F,498,Célibataire,0,false,101 LJ 64
42,F,218,Célibataire,0,false,7509 ZN 24
40,F,860,Célibataire,0,false,7112 SO 24
45,F,477,En Couple,0,true,5067 QS 43
28,M,575,Célibataire,0,false,8978 OQ 66
51,M,551,En Couple,1,false,9208 FC 59
26,F,497,En Couple,2,false,579 VJ 98
43,F,865,En Couple,4,false,9747 CO 89
23,M,535,Célibataire,0,false,1927 XI 15
19,M,199,En Couple,3,false,6923 BM 44
20,M,977,En Couple,4,false,4098 NK 31
29,M,427,Célibataire,0,false,2700 MC 73
19,M,1345,Célibataire,0,false,661 EX 24
41,M,407,En Couple,1,false,7002 HS 14
19,M,568,Célibataire,0,false,8456 FW 19
28,F,401,En Couple, ,false,3283 PM 54
67,M,203,En Couple,1,false,5616 XM 55
47,M,596,En Couple,0,false,2287 OY 71
58,M,1354,En Couple,4,false,4712 KZ 78
31,F,442,Célibataire,0,false,97 AY 72
74,F,201,Célibataire,0,false,7001 CF 43
53,F,172,En Couple,4,true,2644 VU 21
53,F,1265,Célibataire,0,false,4820 AL 94
54,M,889,Seule,3,false,5680 ZJ 22
20,M,519,En Couple,1,false,9939 DR 17
25,M,246,En Couple,0,false,5412 OL 60
26,M,1108,En Couple,0,false,2334 PY 90
47,Homme,805,En Couple,3,false,1563 XW 48
57,F,235,En Couple,0,false,3314 QS 62
41,F,1053,En Couple,4,false,2409 OK 19
26,M,184,Célibataire,0,false,8905 SY 40
18,M,180,En Couple,2,false,5213 YS 93
29,M,248,En Couple,4,false,6950 RX 44
42,M,785,Célibataire,0,false,3935 PA 94
53,M,533,En Couple,1,false,6023 WP 81
43,M,1279,En Couple,4,false,6960 NT 93
42,M,521,En Couple,2,false,8595 QB 79
